,actor,num,all_budget,avg_budget,all_usa_income,avg_usa_income,all_global_income,avg_global_income,all_usa_profit,avg_usa_profit,all_global_profit,avg_global_profit
14865,Kristofer Hivju,3,418000000.0,139333333.33333334,1511122387,503707462.3333333,1511122387,503707462.3333333,-114540848.0,-38180282.666666664,1093122387.0,364374129.0
14867,Kristoffer Joner,5,329834516.17753065,65966903.23550613,1342593940,268518788.0,1342593940,268518788.0,74184973.82246935,14836994.764493871,1012759423.8224694,202551884.76449388
14883,Krysten Ritter,4,71000000.0,17750000.0,301893839,75473459.75,301893839,75473459.75,59092664.0,14773166.0,230893839.0,57723459.75
14893,Kulbhushan Kharbanda,6,28040401.858939312,4673400.309823219,98445224,16407537.333333334,98445224,16407537.333333334,-5925194.858939312,-987532.4764898854,70404822.14106068,11734137.023510113
14896,Kumail Nanjiani,9,446000000.0,49555555.55555555,857562314,95284701.55555555,857562314,95284701.55555555,-59469654.0,-6607739.333333333,411562314.0,45729146.0
14897,Kumar Pallana,3,97000000.0,32333333.333333332,325849283,108616427.66666667,325849283,108616427.66666667,45139608.0,15046536.0,228849283.0,76283094.33333333
14898,Kumud Mishra,5,52736656.76183231,10547331.352366462,183091991,36618398.2,183091991,36618398.2,-38676640.76183231,-7735328.152366462,130355334.23816769,26071066.847633537
14909,Kurt Fuller,5,176000000.0,35200000.0,693221189,138644237.8,693221189,138644237.8,207892009.0,41578401.8,517221189.0,103444237.8
14913,Kurt Max Runte,3,68000000.0,22666666.666666668,93569276,31189758.666666668,93569276,31189758.666666668,-17767545.0,-5922515.0,25569276.0,8523092.0
14915,Kurt Russell,13,1261000000.0,97000000.0,4523275180,347944244.61538464,4523275180,347944244.61538464,195786768.0,15060520.615384616,3262275180.0,250944244.6153846
14921,Kurupt,3,103000000.0,34333333.333333336,82526240,27508746.666666668,82526240,27508746.666666668,-47241148.0,-15747049.333333334,-20473760.0,-6824586.666666667
14933,Kyla Pratt,4,151000000.0,37750000.0,369636362,92409090.5,369636362,92409090.5,110563296.0,27640824.0,218636362.0,54659090.5
14937,Kyle Bornheimer,5,81000000.0,16200000.0,141259589,28251917.8,141259589,28251917.8,-346634.0,-69326.8,60259589.0,12051917.8
14941,Kyle Chandler,14,915800000.0,65414285.71428572,2670612057,190758004.07142857,2670612057,190758004.07142857,216413259.0,15458089.92857143,1754812057.0,125343718.35714285
14942,Kyle Clements,3,103000000.0,34333333.333333336,155003252,51667750.666666664,155003252,51667750.666666664,-13966308.0,-4655436.0,52003252.0,17334417.333333332
14943,Kyle Davis,4,91000000.0,22750000.0,339552323,84888080.75,339552323,84888080.75,75268478.0,18817119.5,248552323.0,62138080.75
14944,Kyle Gallner,9,266800000.0,29644444.444444444,886796646,98532960.66666667,886796646,98532960.66666667,266503310.0,29611478.888888888,619996646.0,68888516.22222222
14945,Kyle Gass,5,245000000.0,49000000.0,1034514499,206902899.8,1034514499,206902899.8,243637239.0,48727447.8,789514499.0,157902899.8
14955,Kyle Schmid,3,77000000.0,25666666.666666668,140997710,46999236.666666664,140997710,46999236.666666664,16938189.0,5646063.0,63997710.0,21332570.0
14969,Kylie Bunbury,3,70000000.0,23333333.333333332,163323500,54441166.666666664,163323500,54441166.666666664,39750611.0,13250203.666666666,93323500.0,31107833.333333332
14980,Kym Whitley,7,179000000.0,25571428.57142857,536417465,76631066.42857143,536417465,76631066.42857143,179541836.0,25648833.714285713,357417465.0,51059637.85714286
14981,Kyra Sedgwick,6,125800000.0,20966666.666666668,341929115,56988185.833333336,341929115,56988185.833333336,91150387.0,15191731.166666666,216129115.0,36021519.166666664
14990,Kôichi Yamadera,3,27389028.6306133,9129676.210204434,126295176,42098392.0,126295176,42098392.0,5249253.369386699,1749751.1231288996,98906147.3693867,32968715.789795566
14997,L. Warren Young,3,51000000.0,17000000.0,208812114,69604038.0,208812114,69604038.0,84669262.0,28223087.333333332,157812114.0,52604038.0
15004,LL Cool J,5,315000000.0,63000000.0,562279701,112455940.2,562279701,112455940.2,-10888302.0,-2177660.4,247279701.0,49455940.2
15010,LaKeith Stanfield,7,146700000.0,20957142.85714286,998655873,142665124.7142857,998655873,142665124.7142857,510222698.0,72888956.85714285,851955873.0,121707981.85714285
15013,Lacey Chabert,6,163500000.0,27250000.0,545600573,90933428.83333333,545600573,90933428.83333333,176739704.0,29456617.333333332,382100573.0,63683428.833333336
15032,Laine MacNeil,3,58000000.0,19333333.333333332,225953229,75317743.0,225953229,75317743.0,107710822.0,35903607.333333336,167953229.0,55984409.666666664
15034,Lainie Kazan,5,221000000.0,44200000.0,934578047,186915609.4,934578047,186915609.4,268904444.0,53780888.8,713578047.0,142715609.4
15039,Lake Bell,11,558200000.0,50745454.54545455,2828649107,257149918.8181818,2828649107,257149918.8181818,585541927.0,53231084.27272727,2270449107.0,206404464.27272728
15048,Lambert Wilson,6,285097360.0,47516226.666666664,256881483,42813580.5,256881483,42813580.5,-197466561.0,-32911093.5,-28215877.0,-4702646.166666667
15051,Lamorne Morris,3,102000000.0,34000000.0,203564508,67854836.0,203564508,67854836.0,31230904.0,10410301.333333334,101564508.0,33854836.0
15054,Lana Condor,3,393000000.0,131000000.0,1000972399,333657466.3333333,1000972399,333657466.3333333,-119960940.0,-39986980.0,607972399.0,202657466.33333334
15067,Lance Henriksen,3,118000000.0,39333333.333333336,340459125,113486375.0,340459125,113486375.0,52459995.0,17486665.0,222459125.0,74153041.66666667
15071,Lance Reddick,8,410000000.0,51250000.0,1046145620,130768202.5,1046145620,130768202.5,95745116.0,11968139.5,636145620.0,79518202.5
15091,Lara Dutta,4,25166662.704732925,6291665.676183231,82978123,20744530.75,82978123,20744530.75,-16239208.704732925,-4059802.176183231,57811460.295267075,14452865.073816769
15094,Lara Grice,4,139000000.0,34750000.0,465620650,116405162.5,465620650,116405162.5,96896997.0,24224249.25,326620650.0,81655162.5
15103,Larenz Tate,5,120600000.0,24120000.0,332395386,66479077.2,332395386,66479077.2,118726159.0,23745231.8,211795386.0,42359077.2
15118,Larry Cedar,3,148000000.0,49333333.333333336,302491989,100830663.0,302491989,100830663.0,-18473982.0,-6157994.0,154491989.0,51497329.666666664
15122,Larry Fessenden,4,13250000.0,3312500.0,30186986,7546746.5,30186986,7546746.5,5652961.0,1413240.25,16936986.0,4234246.5
15125,Larry Holden,3,205000000.0,68333333.33333333,527384122,175794707.33333334,527384122,175794707.33333334,94752812.0,31584270.666666668,322384122.0,107461374.0
15128,Larry Joe Campbell,4,431000000.0,107750000.0,673644326,168411081.5,673644326,168411081.5,-203457542.0,-50864385.5,242644326.0,60661081.5
15129,Larry King,3,356000000.0,118666666.66666667,1245189389,415063129.6666667,1245189389,415063129.6666667,186958894.0,62319631.333333336,889189389.0,296396463.0
15134,Larry Miller,8,435000000.0,54375000.0,826820448,103352556.0,826820448,103352556.0,39157267.0,4894658.375,391820448.0,48977556.0
15136,Larry Pine,3,57500000.0,19166666.666666668,66890564,22296854.666666668,66890564,22296854.666666668,-34291586.0,-11430528.666666666,9390564.0,3130188.0
15142,Larry the Cable Guy,4,499000000.0,124750000.0,1421455018,355363754.5,1421455018,355363754.5,105116592.0,26279148.0,922455018.0,230613754.5
15175,Laura Clifton,3,120800000.0,40266666.666666664,215899379,71966459.66666667,215899379,71966459.66666667,-14553064.0,-4851021.333333333,95099379.0,31699793.0
15179,Laura Dern,14,753000000.0,53785714.28571428,2847459051,203389932.2142857,2847459051,203389932.2142857,601060438.0,42932888.428571425,2094459051.0,149604217.92857143
15186,Laura Haddock,4,591592883.7401738,147898220.93504345,2330795475,582698868.75,2330795475,582698868.75,261601500.25982618,65400375.064956546,1739202591.2598262,434800647.81495655
15188,Laura Harring,5,124000000.0,24800000.0,216305948,43261189.6,216305948,43261189.6,21285843.0,4257168.6,92305948.0,18461189.6
15195,Laura Kightlinger,3,107000000.0,35666666.666666664,308817310,102939103.33333333,308817310,102939103.33333333,71449847.0,23816615.666666668,201817310.0,67272436.66666667
15197,Laura Linney,15,511200000.0,34080000.0,1221354041,81423602.73333333,1221354041,81423602.73333333,82146806.0,5476453.733333333,710154041.0,47343602.733333334
15212,Laura Prepon,3,85350000.0,28450000.0,181177046,60392348.666666664,181177046,60392348.666666664,-4648026.0,-1549342.0,95827046.0,31942348.666666668
15213,Laura Ramsey,6,82900000.0,13816666.666666666,120602889,20100481.5,120602889,20100481.5,-6328115.0,-1054685.8333333333,37702889.0,6283814.833333333
15214,Laura Regan,4,135000000.0,33750000.0,325636379,81409094.75,325636379,81409094.75,17004324.0,4251081.0,190636379.0,47659094.75
15218,Laura Vandervoort,3,91000000.0,30333333.333333332,264815348,88271782.66666667,264815348,88271782.66666667,6414208.0,2138069.3333333335,173815348.0,57938449.333333336
15234,Lauren Bacall,5,78856960.0,15771392.0,285613822,57122764.4,285613822,57122764.4,-66309440.0,-13261888.0,206756862.0,41351372.4
15237,Lauren Bowles,3,121000000.0,40333333.333333336,246049560,82016520.0,246049560,82016520.0,-13489854.0,-4496618.0,125049560.0,41683186.666666664
15242,Lauren Cohan,4,350000000.0,87500000.0,1069751164,267437791.0,1069751164,267437791.0,97210810.0,24302702.5,719751164.0,179937791.0
15250,Lauren German,4,42500000.0,10625000.0,215005721,53751430.25,215005721,53751430.25,117031207.0,29257801.75,172505721.0,43126430.25
15252,Lauren Graham,8,442000000.0,55250000.0,813588283,101698535.375,813588283,101698535.375,35230132.0,4403766.5,371588283.0,46448535.375
15259,Lauren Lee Smith,5,122000000.0,24400000.0,312108255,62421651.0,312108255,62421651.0,19026096.0,3805219.2,190108255.0,38021651.0
15280,Laurence Fishburne,23,1701000000.0,73956521.73913044,5074648506,220636891.5652174,5074648506,220636891.5652174,505014085.0,21957134.13043478,3373648506.0,146680369.82608697
15281,Laurence Fox,4,106300000.0,26575000.0,202986817,50746704.25,202986817,50746704.25,-29353475.0,-7338368.75,96686817.0,24171704.25
15296,Laurent Lafitte,4,70082800.0,17520700.0,136607211,34151802.75,136607211,34151802.75,-66637025.0,-16659256.25,66524411.0,16631102.75
15307,Laurie Holden,5,280000000.0,56000000.0,698765857,139753171.4,698765857,139753171.4,61288945.0,12257789.0,418765857.0,83753171.4
15308,Laurie Metcalf,5,520000000.0,104000000.0,1450441371,290088274.2,1450441371,290088274.2,99065179.0,19813035.8,930441371.0,186088274.2
15319,Lawrence Gilliard Jr.,4,128500000.0,32125000.0,208667138,52166784.5,208667138,52166784.5,-48182718.0,-12045679.5,80167138.0,20041784.5
15332,Laz Alonso,8,460000000.0,57500000.0,3290609060,411326132.5,3290609060,411326132.5,563774764.0,70471845.5,2830609060.0,353826132.5
15365,Lee Arenberg,4,710000000.0,177500000.0,2715418926,678854731.5,2715418926,678854731.5,343542125.0,85885531.25,2005418926.0,501354731.5
15383,Lee Majdoub,3,190000000.0,63333333.333333336,529711350,176570450.0,529711350,176570450.0,48736064.0,16245354.666666666,339711350.0,113237116.66666667
15384,Lee Majors,3,49000000.0,16333333.333333334,68787746,22929248.666666668,68787746,22929248.666666668,14167867.0,4722622.333333333,19787746.0,6595915.333333333
15388,Lee Pace,7,595000000.0,85000000.0,2368655575,338379367.85714287,2368655575,338379367.85714287,447583914.0,63940559.14285714,1773655575.0,253379367.85714287
15393,Lee Ross,3,184000000.0,61333333.333333336,722625606,240875202.0,722625606,240875202.0,26044928.0,8681642.666666666,538625606.0,179541868.66666666
15395,Lee Tergesen,6,138400000.0,23066666.666666668,279203649,46533941.5,279203649,46533941.5,62714584.0,10452430.666666666,140803649.0,23467274.833333332
15396,Lee Thompson Young,3,53000000.0,17666666.666666668,118596968,39532322.666666664,118596968,39532322.666666664,47908517.0,15969505.666666666,65596968.0,21865656.0
15405,Leelee Sobieski,5,183000000.0,36600000.0,144759127,28951825.4,144759127,28951825.4,-97236572.0,-19447314.4,-38240873.0,-7648174.6
15419,Leigh Whannell,9,225100000.0,25011111.111111112,2006466396,222940710.66666666,2006466396,222940710.66666666,535690449.0,59521161.0,1781366396.0,197929599.55555555
15422,Leighton Meester,6,226000000.0,37666666.666666664,395206890,65867815.0,395206890,65867815.0,37467571.0,6244595.166666667,169206890.0,28201148.333333332
15440,Leland Orser,9,358000000.0,39777777.777777776,1261375833,140152870.33333334,1261375833,140152870.33333334,207190670.0,23021185.555555556,903375833.0,100375092.55555555
15445,Len Cariou,6,306000000.0,51000000.0,971390186,161898364.33333334,971390186,161898364.33333334,101239734.0,16873289.0,665390186.0,110898364.33333333
15447,Lena Dunham,3,1715000.0,571666.6666666666,1696544,565514.6666666666,1696544,565514.6666666666,-1143715.0,-381238.3333333333,-18456.0,-6152.0
15448,Lena Endre,3,21880800.0,7293600.0,215843760,71947920.0,215843760,71947920.0,1042807.0,347602.3333333333,193962960.0,64654320.0
15449,Lena Headey,12,433881800.0,36156816.666666664,1142802849,95233570.75,1142802849,95233570.75,57203436.0,4766953.0,708921049.0,59076754.083333336
15450,Lena Olin,6,170200000.0,28366666.666666668,372073402,62012233.666666664,372073402,62012233.666666664,18195734.0,3032622.3333333335,201873402.0,33645567.0
15454,Lenn Kudrjawizki,3,89662420.0,29887473.333333332,226948131,75649377.0,226948131,75649377.0,-17566768.0,-5855589.333333333,137285711.0,45761903.666666664
15457,Lennie James,5,227873514.98315504,45574702.99663101,340703747,68140749.4,340703747,68140749.4,-47177615.98315504,-9435523.196631009,112830232.01684496,22566046.40336899
15458,Lennie Loftin,6,348000000.0,58000000.0,682225017,113704169.5,682225017,113704169.5,-20701004.0,-3450167.3333333335,334225017.0,55704169.5
15460,Lenny Clarke,3,120000000.0,40000000.0,97572952,32524317.333333332,97572952,32524317.333333332,-41447968.0,-13815989.333333334,-22427048.0,-7475682.666666667
15461,Lenny Henry,3,189000000.0,63000000.0,920079359,306693119.6666667,920079359,306693119.6666667,92894121.0,30964707.0,731079359.0,243693119.66666666
15464,Lenny Venito,7,566000000.0,80857142.85714285,1355401876,193628839.42857143,1355401876,193628839.42857143,20849637.0,2978519.5714285714,789401876.0,112771696.57142857
15465,Lenore Banks,3,18900000.0,6300000.0,99314480,33104826.666666668,99314480,33104826.666666668,74577692.0,24859230.666666668,80414480.0,26804826.666666668
15468,Leo Bill,3,216500000.0,72166666.66666667,340534301,113511433.66666667,340534301,113511433.66666667,-118520768.0,-39506922.666666664,124034301.0,41344767.0
15482,Leon Rippy,5,315000000.0,63000000.0,367418085,73483617.0,367418085,73483617.0,-103543670.0,-20708734.0,52418085.0,10483617.0
15489,Leonard Earl Howze,3,54500000.0,18166666.666666668,166422958,55474319.333333336,166422958,55474319.333333336,107471527.0,35823842.333333336,111922958.0,37307652.666666664
15498,Leonardo DiCaprio,16,1412000000.0,88250000.0,4886545821,305409113.8125,4886545821,305409113.8125,433473413.0,27092088.3125,3474545821.0,217159113.8125
15500,Leonardo Nam,5,172000000.0,34400000.0,287388676,57477735.2,287388676,57477735.2,20214861.0,4042972.2,115388676.0,23077735.2
15504,Leonor Varela,5,166461144.0,33292228.8,316815954,63363190.8,316815954,63363190.8,-33988011.0,-6797602.2,150354810.0,30070962.0
15505,Leonor Watling,3,17220200.0,5740066.666666667,33838539,11279513.0,33838539,11279513.0,-16793771.0,-5597923.666666667,16618339.0,5539446.333333333
15514,Lesley Manville,6,429760470.47697854,71626745.07949643,1353068747,225511457.83333334,1353068747,225511457.83333334,-42282793.47697854,-7047132.24616309,923308276.5230215,153884712.7538369
15518,Leslie Bibb,10,634700000.0,63470000.0,1858132934,185813293.4,1858132934,185813293.4,441549307.0,44154930.7,1223432934.0,122343293.4
15520,Leslie David Baker,3,84000000.0,28000000.0,158604909,52868303.0,158604909,52868303.0,14218751.0,4739583.666666667,74604909.0,24868303.0
15524,Leslie Hope,3,135000000.0,45000000.0,168630653,56210217.666666664,168630653,56210217.666666664,-48735358.0,-16245119.333333334,33630653.0,11210217.666666666
15525,Leslie Jones,4,251000000.0,62750000.0,431334134,107833533.5,431334134,107833533.5,-38894409.0,-9723602.25,180334134.0,45083533.5
15526,Leslie Lyles,3,83000000.0,27666666.666666668,151731031,50577010.333333336,151731031,50577010.333333336,-17236559.0,-5745519.666666667,68731031.0,22910343.666666668
15527,Leslie Mann,17,748000000.0,44000000.0,2232664476,131333204.47058824,2232664476,131333204.47058824,324629044.0,19095826.11764706,1484664476.0,87333204.47058824
15531,Leslie Odom Jr.,3,130000000.0,43333333.333333336,446502326,148834108.66666666,446502326,148834108.66666666,65785075.0,21928358.333333332,316502326.0,105500775.33333333
15532,Leslie Phillips,3,128936757.49157752,42978919.16385917,310765979,103588659.66666667,310765979,103588659.66666667,17757325.50842248,5919108.502807493,181829221.5084225,60609740.5028075
15536,Leslie Zemeckis,3,354000000.0,118000000.0,522955669,174318556.33333334,522955669,174318556.33333334,-73731411.0,-24577137.0,168955669.0,56318556.333333336
15551,Levi Miller,3,252500000.0,84166666.66666667,267982775,89327591.66666667,267982775,89327591.66666667,-110078461.0,-36692820.333333336,15482775.0,5160925.0
15555,Lew Temple,8,188000000.0,23500000.0,434241936,54280242.0,434241936,54280242.0,96623502.0,12077937.75,246241936.0,30780242.0
